,player_id,bowler,line,length,runs_conceded,ball_bowled,dismissals,economy,bowling_strike_rate,bowling_average
6459,596417,Brydon Carse,ON_THE_STUMPS,SHORT,17,10,1,10.2,10.0,17.0
6460,698343,Eathan Bosch,ON_THE_STUMPS,SHORT,26,10,1,15.6,10.0,26.0
6461,1131607,Shams Mulani,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,10,1,1.8,10.0,3.0
6462,550137,Abu Hider,DOWN_LEG,FULL,21,10,1,12.6,10.0,21.0
6463,938937,Ghulam Mudassar,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,11,10,1,6.6,10.0,11.0
6464,550133,Mosaddek Hossain,WIDE_OUTSIDE_OFFSTUMP,FULL,10,10,3,6.0,3.33,3.33
6465,1163855,Hayden Kerr,ON_THE_STUMPS,SHORT,23,10,1,13.8,10.0,23.0
6466,288305,Shafiul Islam,WIDE_OUTSIDE_OFFSTUMP,FULL,14,10,2,8.4,5.0,7.0
6467,55870,Sean Williams,ON_THE_STUMPS,FULL_TOSS,8,10,3,4.8,3.33,2.67
6468,1129664,Angus McKenzie,OUTSIDE_OFFSTUMP,FULL,13,10,1,7.8,10.0,13.0
6469,232356,Ronnie Hira,OUTSIDE_OFFSTUMP,FULL,8,10,1,4.8,10.0,8.0
6470,1076721,Lloyd Pope,DOWN_LEG,GOOD_LENGTH,7,10,1,4.2,10.0,7.0
6471,360456,Asela Gunaratne,DOWN_LEG,FULL,16,10,1,9.6,10.0,16.0
6472,1079839,Anukul Roy,OUTSIDE_OFFSTUMP,FULL,7,10,1,4.2,10.0,7.0
6473,51248,Sulieman Benn,OUTSIDE_OFFSTUMP,FULL,12,10,1,7.2,10.0,12.0
6474,448243,Rumman Raees,DOWN_LEG,SHORT,15,10,1,9.0,10.0,15.0
6475,450101,Raymon Reifer,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,27,10,1,16.2,10.0,27.0
6476,605566,Tom Andrews,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,15,10,1,9.0,10.0,15.0
6477,1234111,Mohammad Imran,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,10,10,1,6.0,10.0,10.0
6478,436677,Soumya Sarkar,ON_THE_STUMPS,FULL_TOSS,20,10,2,12.0,5.0,10.0
6479,24605,Kevin O'Brien,ON_THE_STUMPS,FULL,7,10,1,4.2,10.0,7.0
6480,230554,Javon Searles,WIDE_OUTSIDE_OFFSTUMP,FULL,21,10,1,12.6,10.0,21.0
6481,973799,Janak Prakash,OUTSIDE_OFFSTUMP,FULL,8,10,1,4.8,10.0,8.0
6482,334621,Shadley van Schalkwyk,OUTSIDE_OFFSTUMP,GOOD_LENGTH,27,10,1,16.2,10.0,27.0
6483,1278252,Shariz Ahmad,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,10,2,3.0,5.0,2.5
6484,605575,Matthew Short,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,14,10,1,8.4,10.0,14.0
6485,696297,Ziyaad Abrahams,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,18,10,1,10.8,10.0,18.0
6486,781705,Salman Irshad,WIDE_OUTSIDE_OFFSTUMP,YORKER,9,10,1,5.4,10.0,9.0
6487,604616,Chama Milind,OUTSIDE_OFFSTUMP,FULL,15,10,1,9.0,10.0,15.0
6488,389605,Ashish Reddy,ON_THE_STUMPS,GOOD_LENGTH,10,10,3,6.0,3.33,3.33
6489,721041,Dushan Hemantha,DOWN_LEG,GOOD_LENGTH,19,10,1,11.4,10.0,19.0
6490,36948,Anton Devcich,DOWN_LEG,GOOD_LENGTH,20,10,1,12.0,10.0,20.0
6491,379145,Tabraiz Shamsi,OUTSIDE_OFFSTUMP,FULL_TOSS,9,10,1,5.4,10.0,9.0
6492,388678,Ben Dunk,ON_THE_STUMPS,GOOD_LENGTH,10,10,1,6.0,10.0,10.0
6493,233713,Neil Wagner,ON_THE_STUMPS,FULL,14,10,1,8.4,10.0,14.0
6494,935995,Afif Hossain,WIDE_OUTSIDE_OFFSTUMP,FULL,16,10,1,9.6,10.0,16.0
6495,459508,Andrew Tye,DOWN_LEG,YORKER,4,10,1,2.4,10.0,4.0
6496,451782,James Fuller,ON_THE_STUMPS,FULL_TOSS,10,10,1,6.0,10.0,10.0
6497,51880,Chris Gayle,WIDE_OUTSIDE_OFFSTUMP,FULL,11,10,1,6.6,10.0,11.0
6498,448243,Rumman Raees,OUTSIDE_OFFSTUMP,FULL_TOSS,25,10,1,15.0,10.0,25.0
6499,235519,Tendai Chisoro,OUTSIDE_OFFSTUMP,SHORT,12,10,2,7.2,5.0,6.0
6500,1141934,Kushal Malla,OUTSIDE_OFFSTUMP,FULL,13,10,1,7.8,10.0,13.0
6501,1339708,Gaurav Chaudhary,ON_THE_STUMPS,GOOD_LENGTH,8,10,2,4.8,5.0,4.0
6502,1214410,Agrim Tiwari,ON_THE_STUMPS,FULL,17,10,1,10.2,10.0,17.0
6503,303427,Paul Stirling,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,10,2,5.4,5.0,4.5
6504,553800,Chris Tremain,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,12,10,2,7.2,5.0,6.0
6505,457279,Olly Stone,WIDE_OUTSIDE_OFFSTUMP,FULL,29,10,1,17.4,10.0,29.0
6506,1167838,Ahmed Baladraf,OUTSIDE_OFFSTUMP,FULL,9,10,1,5.4,10.0,9.0
6507,232491,Anwar Ali,DOWN_LEG,SHORT,23,10,1,13.8,10.0,23.0
6508,362541,Doug Bracewell,ON_THE_STUMPS,FULL,9,10,1,5.4,10.0,9.0
6509,379927,Beuran Hendricks,OUTSIDE_OFFSTUMP,FULL_TOSS,23,10,1,13.8,10.0,23.0
6510,290727,Rishi Dhawan,OUTSIDE_OFFSTUMP,SHORT,23,10,1,13.8,10.0,23.0
6511,790635,Kavishka Anjula,OUTSIDE_OFFSTUMP,GOOD_LENGTH,14,10,1,8.4,10.0,14.0
6512,591650,Ankit Rajpoot,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,5,10,2,3.0,5.0,2.5
6513,299572,Sikandar Raza,ON_THE_STUMPS,YORKER,7,10,2,4.2,5.0,3.5
6514,1072472,Muhammad Musa,ON_THE_STUMPS,SHORT,18,10,3,10.8,3.33,6.0
6515,297488,Matt Machan,OUTSIDE_OFFSTUMP,GOOD_LENGTH,20,10,1,12.0,10.0,20.0
6516,784379,Wanindu Hasaranga de Silva,ON_THE_STUMPS,FULL_TOSS,7,10,1,4.2,10.0,7.0
6517,559066,Ish Sodhi,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,28,10,1,16.8,10.0,28.0
6518,595783,Ajaz Patel,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,15,10,2,9.0,5.0,7.5
6519,457279,Olly Stone,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,10,1,5.4,10.0,9.0
6520,1284532,Haider Butt,OUTSIDE_OFFSTUMP,GOOD_LENGTH,6,10,4,3.6,2.5,1.5
6521,709675,James Bazley,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,10,1,4.8,10.0,8.0
6522,959787,Salman Fayyaz,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,18,10,1,10.8,10.0,18.0
6523,785323,Nathan McAndrew,DOWN_LEG,SHORT,26,10,3,15.6,3.33,8.67
6524,1070665,Dewald Brevis,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,10,4,4.2,2.5,1.75
6525,785323,Nathan McAndrew,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,7,10,1,4.2,10.0,7.0
6526,591650,Ankit Rajpoot,WIDE_OUTSIDE_OFFSTUMP,FULL,18,10,2,10.8,5.0,9.0
6527,1077063,Suminda Lakshan,OUTSIDE_OFFSTUMP,GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6528,379776,Sisanda Magala,ON_THE_STUMPS,FULL_TOSS,18,10,1,10.8,10.0,18.0
6529,786925,Asitha Fernando,ON_THE_STUMPS,FULL_TOSS,23,10,2,13.8,5.0,11.5
6530,1071473,Jan Nicol Loftie-Eaton,ON_THE_STUMPS,FULL,13,10,1,7.8,10.0,13.0
6531,786925,Asitha Fernando,OUTSIDE_OFFSTUMP,SHORT,16,10,1,9.6,10.0,16.0
6532,1344829,Rizwan Butt,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6533,591650,Ankit Rajpoot,ON_THE_STUMPS,YORKER,7,10,1,4.2,10.0,7.0
6534,29264,Harbhajan Singh,ON_THE_STUMPS,FULL_TOSS,11,10,1,6.6,10.0,11.0
6535,1135340,Mukhtar Hussain,OUTSIDE_OFFSTUMP,FULL,15,10,1,9.0,10.0,15.0
6536,707179,Michael Snedden,ON_THE_STUMPS,GOOD_LENGTH,8,10,1,4.8,10.0,8.0
6537,376324,Anureet Singh,WIDE_OUTSIDE_OFFSTUMP,SHORT,18,10,1,10.8,10.0,18.0
6538,1211825,William O’Rourke,WIDE_OUTSIDE_OFFSTUMP,FULL,15,10,1,9.0,10.0,15.0
6539,1276982,Musfik Hasan,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,22,10,1,13.2,10.0,22.0
6540,1206039,Akash Madhwal,ON_THE_STUMPS,FULL_TOSS,15,10,1,9.0,10.0,15.0
6541,1202098,Zakary Foulkes,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,10,10,1,6.0,10.0,10.0
6542,1203995,Shahnawaz Dahani,ON_THE_STUMPS,FULL_TOSS,17,10,1,10.2,10.0,17.0
6543,364343,Craig Young,ON_THE_STUMPS,SHORT,8,10,2,4.8,5.0,4.0
6544,550189,Dayyaan Galiem,ON_THE_STUMPS,FULL,14,10,2,8.4,5.0,7.0
6545,1332783,Arafat Minhas,ON_THE_STUMPS,GOOD_LENGTH,4,10,1,2.4,10.0,4.0
6546,742489,Neil Brand,ON_THE_STUMPS,FULL,6,10,1,3.6,10.0,6.0
6547,1341104,Hardus Coetzer,OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,10,2,5.4,5.0,4.5
6548,776695,Matt Critchley,WIDE_OUTSIDE_OFFSTUMP,FULL,21,10,1,12.6,10.0,21.0
6549,52912,Ravi Rampaul,DOWN_LEG,SHORT,16,10,1,9.6,10.0,16.0
6550,568452,Muhammad Wafiq,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,15,10,1,9.0,10.0,15.0
6551,348056,Kyle Mayers,OUTSIDE_OFFSTUMP,YORKER,6,10,1,3.6,10.0,6.0
6552,35928,Bipul Sharma,ON_THE_STUMPS,FULL,9,10,1,5.4,10.0,9.0
6553,447439,Ishwar Pandey,OUTSIDE_OFFSTUMP,SHORT,29,10,1,17.4,10.0,29.0
6554,297583,Kyle Abbott,ON_THE_STUMPS,FULL_TOSS,11,10,1,6.6,10.0,11.0
6555,348109,Paul van Meekeren,ON_THE_STUMPS,YORKER,3,10,3,1.8,3.33,1.0
6556,1079380,Nikhil Chaudhary,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,11,10,1,6.6,10.0,11.0
6557,290727,Rishi Dhawan,ON_THE_STUMPS,SHORT,17,10,2,10.2,5.0,8.5
6558,1161669,Akeem Jordan,OUTSIDE_OFFSTUMP,GOOD_LENGTH,18,10,1,10.8,10.0,18.0
6559,550251,Kyle Simmonds,ON_THE_STUMPS,FULL,21,10,1,12.6,10.0,21.0
6560,945683,Yogesh Sharma,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,10,1,3.0,10.0,5.0
6561,701215,Sompal Kami,ON_THE_STUMPS,FULL,16,10,1,9.6,10.0,16.0
6562,1161669,Akeem Jordan,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,10,2,4.2,5.0,3.5
6563,1339028,Satyam Baliyan,ON_THE_STUMPS,GOOD_LENGTH,8,10,1,4.8,10.0,8.0
6564,1122918,Kartik Tyagi,WIDE_OUTSIDE_OFFSTUMP,FULL,18,10,1,10.8,10.0,18.0
6565,670031,Alzarri Joseph,WIDE_OUTSIDE_OFFSTUMP,SHORT,36,10,1,21.6,10.0,36.0
6566,227712,Ashok Dinda,WIDE_OUTSIDE_OFFSTUMP,FULL,25,10,2,15.0,5.0,12.5
6567,499594,Kasun Rajitha,WIDE_OUTSIDE_OFFSTUMP,YORKER,9,10,1,5.4,10.0,9.0
6568,499594,Kasun Rajitha,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,19,10,1,11.4,10.0,19.0
6569,891517,Pat Brown,OUTSIDE_OFFSTUMP,SHORT,20,10,1,12.0,10.0,20.0
6570,1099225,Fionn Hand,ON_THE_STUMPS,GOOD_LENGTH,10,10,1,6.0,10.0,10.0
6571,327947,Dane Paterson,ON_THE_STUMPS,YORKER,8,10,1,4.8,10.0,8.0
6572,402992,Shuvagata Hom,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,5,10,1,3.0,10.0,5.0
6573,424377,Krishnappa Gowtham,DOWN_LEG,FULL,13,10,1,7.8,10.0,13.0
6574,501012,Joel Paris,OUTSIDE_OFFSTUMP,FULL_TOSS,22,10,1,13.2,10.0,22.0
6575,269332,Muktar Ali,WIDE_OUTSIDE_OFFSTUMP,FULL,18,10,1,10.8,10.0,18.0
6576,670031,Alzarri Joseph,DOWN_LEG,FULL_TOSS,14,10,1,8.4,10.0,14.0
6577,629070,Mohammad Saifuddin,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,18,10,1,10.8,10.0,18.0
6578,897549,Will Jacks,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,11,10,1,6.6,10.0,11.0
6579,326017,Siddarth Kaul,DOWN_LEG,FULL,17,10,1,10.2,10.0,17.0
6580,46248,Albie Morkel,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,11,10,1,6.6,10.0,11.0
6581,629063,Mehidy Hasan Miraz,OUTSIDE_OFFSTUMP,SHORT,18,10,2,10.8,5.0,9.0
6582,627627,Tom Rogers,DOWN_LEG,SHORT,16,10,1,9.6,10.0,16.0
6583,533042,Billy Stanlake,WIDE_OUTSIDE_OFFSTUMP,FULL,16,10,1,9.6,10.0,16.0
6584,1088612,Zak Evans,OUTSIDE_OFFSTUMP,FULL,30,10,1,18.0,10.0,30.0
6585,429981,Mohammad Irfan,DOWN_LEG,FULL,10,10,1,6.0,10.0,10.0
6586,989827,Aks Swadhin,WIDE_OUTSIDE_OFFSTUMP,FULL,18,10,1,10.8,10.0,18.0
6587,46750,Robin Peterson,ON_THE_STUMPS,FULL,3,10,1,1.8,10.0,3.0
6588,857975,Josh Tongue,OUTSIDE_OFFSTUMP,GOOD_LENGTH,6,10,1,3.6,10.0,6.0
6589,327830,Dwaine Pretorius,ON_THE_STUMPS,SHORT,19,10,1,11.4,10.0,19.0
6590,1159495,Khurram Shahzad,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,9,10,1,5.4,10.0,9.0
6591,46538,Morne Morkel,WIDE_OUTSIDE_OFFSTUMP,FULL,24,10,1,14.4,10.0,24.0
6592,499594,Kasun Rajitha,DOWN_LEG,GOOD_LENGTH,26,10,1,15.6,10.0,26.0
6593,499594,Kasun Rajitha,DOWN_LEG,FULL,28,10,1,16.8,10.0,28.0
6594,311158,Ben Stokes,ON_THE_STUMPS,FULL_TOSS,10,10,2,6.0,5.0,5.0
6595,210283,Steven Finn,OUTSIDE_OFFSTUMP,SHORT,21,10,1,12.6,10.0,21.0
6596,629058,Najmul Hossain Shanto,ON_THE_STUMPS,FULL,6,10,1,3.6,10.0,6.0
6597,398666,Sean Abbott,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,17,10,3,10.2,3.33,5.67
6598,498591,Travis Muller,OUTSIDE_OFFSTUMP,SHORT,18,10,2,10.8,5.0,9.0
6599,530812,Akeal Hosein,ON_THE_STUMPS,SHORT,35,10,1,21.0,10.0,35.0
6600,527362,Chirag Jani,ON_THE_STUMPS,FULL,8,10,1,4.8,10.0,8.0
6601,510530,Jamie Overton,DOWN_LEG,GOOD_LENGTH,21,10,1,12.6,10.0,21.0
6602,914519,Chemar Holder,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,17,10,1,10.2,10.0,17.0
6603,914519,Chemar Holder,ON_THE_STUMPS,GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6604,647667,Usama Mir,OUTSIDE_OFFSTUMP,FULL_TOSS,16,10,1,9.6,10.0,16.0
6605,1158099,Mohammad Umar,WIDE_OUTSIDE_OFFSTUMP,FULL,12,10,1,7.2,10.0,12.0
6606,1115025,Semo Kamea,OUTSIDE_OFFSTUMP,GOOD_LENGTH,14,10,1,8.4,10.0,14.0
6607,1193544,Joey Field,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,10,2,1.8,5.0,1.5
6608,1246496,Parvez Sultan,ON_THE_STUMPS,GOOD_LENGTH,5,10,1,3.0,10.0,5.0
6609,1026379,Henry Brookes,ON_THE_STUMPS,GOOD_LENGTH,17,10,1,10.2,10.0,17.0
6610,516561,Dawlat Zadran,ON_THE_STUMPS,FULL_TOSS,18,10,1,10.8,10.0,18.0
6611,643433,George Garton,ON_THE_STUMPS,SHORT,27,10,1,16.2,10.0,27.0
6612,4527,Ryan Campbell,OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,10,1,5.4,10.0,9.0
6613,518097,Ahsan Malik,OUTSIDE_OFFSTUMP,GOOD_LENGTH,11,10,1,6.6,10.0,11.0
6614,1030549,Andrew Hazeldine,ON_THE_STUMPS,FULL,15,10,1,9.0,10.0,15.0
6615,1153149,Vijayakanth Viyaskanth,DOWN_LEG,FULL,10,10,1,6.0,10.0,10.0
6616,44149,Johan Botha,DOWN_LEG,GOOD_LENGTH,14,10,1,8.4,10.0,14.0
6617,5961,Moises Henriques,OUTSIDE_OFFSTUMP,FULL_TOSS,10,10,1,6.0,10.0,10.0
6618,226493,Hamish Bennett,ON_THE_STUMPS,SHORT,13,10,1,7.8,10.0,13.0
6619,526492,Tom Sole,ON_THE_STUMPS,GOOD_LENGTH,9,10,1,5.4,10.0,9.0
6620,629084,Ramesh Mendis,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,18,10,2,10.8,5.0,9.0
6621,527299,Aniket Choudhary,OUTSIDE_OFFSTUMP,SHORT,13,10,2,7.8,5.0,6.5
6622,45789,Jacques Kallis,OUTSIDE_OFFSTUMP,FULL,13,10,2,7.8,5.0,6.5
6623,502714,Mitchell Santner,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6624,654261,Mohammad Asghar,ON_THE_STUMPS,FULL,7,10,1,4.2,10.0,7.0
6625,652361,Atit Sheth,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,10,10,2,6.0,5.0,5.0
6626,410763,Abu Jayed,WIDE_OUTSIDE_OFFSTUMP,FULL,18,10,2,10.8,5.0,9.0
6627,909225,Paul Walter,DOWN_LEG,SHORT,30,10,1,18.0,10.0,30.0
6628,909225,Paul Walter,DOWN_LEG,GOOD_LENGTH,8,10,1,4.8,10.0,8.0
6629,625960,Kyle Jamieson,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6630,1159715,Manish Golamaru,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,6,10,1,3.6,10.0,6.0
6631,1369678,Parvindar Kumar,OUTSIDE_OFFSTUMP,GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6632,47850,Roelof van der Merwe,OUTSIDE_OFFSTUMP,FULL_TOSS,21,10,1,12.6,10.0,21.0
6633,230371,Ben Cutting,DOWN_LEG,FULL,16,10,2,9.6,5.0,8.0
6634,392945,Donald Tiripano,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,6,10,2,3.6,5.0,3.0
6635,539548,Scott Kuggeleijn,OUTSIDE_OFFSTUMP,FULL_TOSS,10,10,2,6.0,5.0,5.0
6636,56058,Nabil Samad,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,10,1,4.8,10.0,8.0
6637,230554,Javon Searles,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,21,10,1,12.6,10.0,21.0
6638,390730,Manisankar  Murasingh,OUTSIDE_OFFSTUMP,FULL,4,10,1,2.4,10.0,4.0
6639,1241269,Hazrat Luqman,OUTSIDE_OFFSTUMP,GOOD_LENGTH,17,10,1,10.2,10.0,17.0
6640,265564,Wayne Parnell,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,25,10,1,15.0,10.0,25.0
6641,1124737,Renaldo Meyer,ON_THE_STUMPS,GOOD_LENGTH,9,10,1,5.4,10.0,9.0
6642,486679,Duanne Olivier,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,13,10,1,7.8,10.0,13.0
6643,928067,Josh Little,ON_THE_STUMPS,YORKER,6,10,1,3.6,10.0,6.0
6644,1148466,Adrian Neill,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,9,10,3,5.4,3.33,3.0
6645,1159720,Yash Dayal,ON_THE_STUMPS,YORKER,8,10,1,4.8,10.0,8.0
6646,332996,Kyle Jarvis,ON_THE_STUMPS,FULL,16,10,2,9.6,5.0,8.0
6647,826915,Nathan Ellis,DOWN_LEG,YORKER,8,10,1,4.8,10.0,8.0
6648,931603,Brendan Doggett,ON_THE_STUMPS,FULL_TOSS,20,10,2,12.0,5.0,10.0
6649,276843,Aubrey Swanepoel,OUTSIDE_OFFSTUMP,FULL,18,10,1,10.8,10.0,18.0
6650,688143,Alfred Mothoa,ON_THE_STUMPS,GOOD_LENGTH,9,10,1,5.4,10.0,9.0
6651,230371,Ben Cutting,WIDE_OUTSIDE_OFFSTUMP,YORKER,8,10,2,4.8,5.0,4.0
6652,974175,Fazalhaq Farooqi,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,16,10,1,9.6,10.0,16.0
6653,537124,Gurkeerat Singh Mann,OUTSIDE_OFFSTUMP,FULL,12,10,1,7.2,10.0,12.0
6654,538506,Taskin Ahmed,WIDE_OUTSIDE_OFFSTUMP,YORKER,7,10,1,4.2,10.0,7.0
6655,625407,Chiranjit Paul,ON_THE_STUMPS,GOOD_LENGTH,5,10,3,3.0,3.33,1.67
6656,1058508,Abinash Bohara,OUTSIDE_OFFSTUMP,FULL,13,10,1,7.8,10.0,13.0
6657,277662,Corey Anderson,DOWN_LEG,GOOD_LENGTH,10,10,1,6.0,10.0,10.0
6658,486679,Duanne Olivier,DOWN_LEG,SHORT,20,10,2,12.0,5.0,10.0
6659,625960,Kyle Jamieson,DOWN_LEG,GOOD_LENGTH,20,10,1,12.0,10.0,20.0
6660,1397991,Muhammad Jabir,ON_THE_STUMPS,GOOD_LENGTH,16,10,1,9.6,10.0,16.0
6661,333782,Timm van der Gugten,ON_THE_STUMPS,FULL,9,10,1,5.4,10.0,9.0
6662,512907,Tom Helm,OUTSIDE_OFFSTUMP,FULL,9,9,2,6.0,4.5,4.5
6663,807535,Brad Wheal,OUTSIDE_OFFSTUMP,SHORT,11,9,1,7.33,9.0,11.0
6664,56025,Mahmudullah,OUTSIDE_OFFSTUMP,SHORT,15,9,1,10.0,9.0,15.0
6665,53115,Daren Sammy,DOWN_LEG,FULL,20,9,1,13.33,9.0,20.0
6666,510530,Jamie Overton,ON_THE_STUMPS,YORKER,11,9,2,7.33,4.5,5.5
6667,362541,Doug Bracewell,DOWN_LEG,GOOD_LENGTH,4,9,2,2.67,4.5,2.0
6668,914171,Qais Ahmad,ON_THE_STUMPS,FULL_TOSS,18,9,1,12.0,9.0,18.0
6669,922947,Sameen Gul,OUTSIDE_OFFSTUMP,SHORT,10,9,1,6.67,9.0,10.0
6670,56125,Shohidul Islam,WIDE_OUTSIDE_OFFSTUMP,FULL,25,9,1,16.67,9.0,25.0
6671,307495,Michael Beer,DOWN_LEG,GOOD_LENGTH,7,9,1,4.67,9.0,7.0
6672,772061,Sam Cook,ON_THE_STUMPS,YORKER,2,9,6,1.33,1.5,0.33
6673,1353033,Muhammad Jawadullah,ON_THE_STUMPS,YORKER,10,9,2,6.67,4.5,5.0
6674,781705,Salman Irshad,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,14,9,1,9.33,9.0,14.0
6675,1083033,Kulwant Khejroliya,DOWN_LEG,SHORT,20,9,1,13.33,9.0,20.0
6676,317252,Sohail Khan,DOWN_LEG,FULL,9,9,2,6.0,4.5,4.5
6677,501907,Daryn Dupavillon,OUTSIDE_OFFSTUMP,FULL_TOSS,17,9,2,11.33,4.5,8.5
6678,233802,Ashan Priyanjan,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,9,1,5.33,9.0,8.0
6679,1234111,Mohammad Imran,ON_THE_STUMPS,YORKER,4,9,3,2.67,3.0,1.33
6680,526441,Mark Adair,DOWN_LEG,SHORT,18,9,2,12.0,4.5,9.0
6681,213674,Todd Astle,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,9,1,4.67,9.0,7.0
6682,935881,Mohammad Mohsin,ON_THE_STUMPS,GOOD_LENGTH,8,9,1,5.33,9.0,8.0
6683,1410354,Muhammad Rohid,ON_THE_STUMPS,GOOD_LENGTH,7,9,1,4.67,9.0,7.0
6684,826869,Shivam Chaudhary,ON_THE_STUMPS,GOOD_LENGTH,11,9,1,7.33,9.0,11.0
6685,5961,Moises Henriques,ON_THE_STUMPS,FULL_TOSS,16,9,1,10.67,9.0,16.0
6686,362541,Doug Bracewell,OUTSIDE_OFFSTUMP,SHORT,14,9,2,9.33,4.5,7.0
6687,820351,Rovman Powell,OUTSIDE_OFFSTUMP,SHORT,10,9,2,6.67,4.5,5.0
6688,932453,Salauddin Sakil,OUTSIDE_OFFSTUMP,FULL,6,9,1,4.0,9.0,6.0
6689,371814,Kevon Cooper,ON_THE_STUMPS,FULL_TOSS,14,9,1,9.33,9.0,14.0
6690,453289,Neville Madziva,ON_THE_STUMPS,SHORT,20,9,1,13.33,9.0,20.0
6691,950405,Tharindu Ratnayake,ON_THE_STUMPS,GOOD_LENGTH,9,9,1,6.0,9.0,9.0
6692,1163695,Kuldeep Sen,ON_THE_STUMPS,SHORT,11,9,1,7.33,9.0,11.0
6693,341593,Devendra Bishoo,OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,9,1,6.0,9.0,9.0
6694,334621,Shadley van Schalkwyk,WIDE_OUTSIDE_OFFSTUMP,FULL,21,9,1,14.0,9.0,21.0
6695,1203995,Shahnawaz Dahani,ON_THE_STUMPS,YORKER,7,9,3,4.67,3.0,2.33
6696,1193546,Adithya Ashok,ON_THE_STUMPS,GOOD_LENGTH,4,9,2,2.67,4.5,2.0
6697,230559,Kieron Pollard,ON_THE_STUMPS,FULL_TOSS,16,9,1,10.67,9.0,16.0
6698,1246442,Yuvraj Singh,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,5,9,1,3.33,9.0,5.0
6699,1193404,Musawar Shah,OUTSIDE_OFFSTUMP,FULL,9,9,1,6.0,9.0,9.0
6700,1076473,Izharulhaq Naveed,WIDE_OUTSIDE_OFFSTUMP,SHORT,23,9,1,15.33,9.0,23.0
6701,1083030,KM Asif,ON_THE_STUMPS,SHORT,12,9,1,8.0,9.0,12.0
6702,914567,Oshane Thomas,DOWN_LEG,FULL_TOSS,24,9,1,16.0,9.0,24.0
