,player_id,batsman,line,length,runs_scored,balls_faced,dismissals,batting_average,batting_strike_rate,Country
7852,1175488,Dhruv Jurel,OUTSIDE_OFFSTUMP,FULL_TOSS,13,6,1,13.0,216.67,India
7853,647667,Usama Mir,ON_THE_STUMPS,YORKER,4,6,2,2.0,66.67,Pakistan
7854,55944,Jahurul Islam,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,0,6,1,0.0,0.0,Bangladesh
7855,308294,Stuart Poynter,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,9,6,1,9.0,150.0,Ireland
7856,1295851,Joel Davies,ON_THE_STUMPS,GOOD_LENGTH,5,6,2,2.5,83.33,Australia
7857,277912,Trent Boult,ON_THE_STUMPS,YORKER,5,6,1,5.0,83.33,New Zealand
7858,623636,Kamran Ghulam,OUTSIDE_OFFSTUMP,SHORT,8,6,1,8.0,133.33,Pakistan
7859,230856,Grant Mokoena,ON_THE_STUMPS,GOOD_LENGTH,7,6,1,7.0,116.67,South Africa
7860,539511,Henry Nicholls,OUTSIDE_OFFSTUMP,FULL_TOSS,4,6,2,2.0,66.67,New Zealand
7861,318788,Haris Sohail,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,8,6,1,8.0,133.33,Pakistan
7862,348109,Paul van Meekeren,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,6,1,3.0,50.0,Netherlands
7863,277237,Iqbal Abdulla,OUTSIDE_OFFSTUMP,FULL,17,6,1,17.0,283.33,India
7864,373538,Sabbir Rahman,OUTSIDE_OFFSTUMP,YORKER,3,6,1,3.0,50.0,Bangladesh
7865,1185538,Mohammad Wasim,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,6,6,1,6.0,100.0,Pakistan
7866,1284531,Edson Silva,ON_THE_STUMPS,GOOD_LENGTH,7,6,1,7.0,116.67,Kuwait
7867,1276922,Ijaz Ahmad Ahmadzai,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,2,6,1,2.0,33.33,Afghanistan
7868,977451,Jack Prestwidge,ON_THE_STUMPS,FULL,9,6,2,4.5,150.0,Australia
7869,429754,Niroshan Dickwella,ON_THE_STUMPS,YORKER,3,6,2,1.5,50.0,Sri Lanka
7870,318340,Noor Ali Zadran,WIDE_OUTSIDE_OFFSTUMP,SHORT,3,6,1,3.0,50.0,Afghanistan
7871,1248374,Aamer Azmat,OUTSIDE_OFFSTUMP,FULL,7,6,1,7.0,116.67,Pakistan
7872,550137,Abu Hider,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,6,1,3.0,50.0,Bangladesh
7873,244497,Adil Rashid,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,5,6,1,5.0,83.33,England
7874,921509,Ibrahim Zadran,DOWN_LEG,SHORT,13,6,1,13.0,216.67,Afghanistan
7875,539511,Henry Nicholls,DOWN_LEG,FULL,3,6,1,3.0,50.0,New Zealand
7876,429754,Niroshan Dickwella,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,4,6,1,4.0,66.67,Sri Lanka
7877,793411,Danish Aziz,DOWN_LEG,SHORT,17,6,1,17.0,283.33,Pakistan
7878,303427,Paul Stirling,DOWN_LEG,SHORT,15,6,1,15.0,250.0,Ireland
7879,914577,Colin Archibald,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,6,1,2.0,33.33,West Indies
7880,318788,Haris Sohail,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,9,6,1,9.0,150.0,Pakistan
7881,1132005,Mohsin Khan,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,6,1,5.0,83.33,India
7882,1048813,Narayan Jagadeesan,OUTSIDE_OFFSTUMP,SHORT,5,6,1,5.0,83.33,India
7883,297628,Sam Billings,DOWN_LEG,YORKER,1,6,1,1.0,16.67,England
7884,481875,George Linde,OUTSIDE_OFFSTUMP,FULL_TOSS,13,6,1,13.0,216.67,South Africa
7885,8291,Cameron White,ON_THE_STUMPS,FULL_TOSS,3,6,1,3.0,50.0,Australia
7886,914503,Harsh Thaker,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,4,6,1,4.0,66.67,Canada
7887,348059,Barry McCarthy,ON_THE_STUMPS,SHORT,6,6,1,6.0,100.0,Ireland
7888,914467,Anderson Phillip,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,6,1,2.0,33.33,West Indies
7889,43685,Yasir Shah,ON_THE_STUMPS,GOOD_LENGTH,3,6,2,1.5,50.0,Pakistan
7890,1070665,Dewald Brevis,OUTSIDE_OFFSTUMP,FULL_TOSS,4,6,2,2.0,66.67,South Africa
7891,37749,Nathan McCullum,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,5,6,1,5.0,83.33,New Zealand
7892,1217359,Sayed Monib,OUTSIDE_OFFSTUMP,FULL,4,6,1,4.0,66.67,Kuwait
7893,826901,Daniel Sams,DOWN_LEG,SHORT,9,6,1,9.0,150.0,Australia
7894,53115,Daren Sammy,DOWN_LEG,GOOD_LENGTH,9,6,1,9.0,150.0,West Indies
7895,1088608,Max Bryant,ON_THE_STUMPS,YORKER,2,6,1,2.0,33.33,Australia
7896,1295842,Campbell Kellaway,ON_THE_STUMPS,FULL,11,6,1,11.0,183.33,Australia
7897,38003,Stephen Murdoch,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,2,6,1,2.0,33.33,New Zealand
7898,380355,Habibur Rahman,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,2,6,1,2.0,33.33,Bangladesh
7899,277912,Trent Boult,ON_THE_STUMPS,FULL_TOSS,5,6,1,5.0,83.33,New Zealand
7900,388678,Ben Dunk,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,6,1,7.0,116.67,Australia
7901,1132219,Sanvir Singh,ON_THE_STUMPS,FULL,5,6,1,5.0,83.33,India
7902,429981,Mohammad Irfan,OUTSIDE_OFFSTUMP,GOOD_LENGTH,4,6,2,2.0,66.67,Pakistan
7903,1112537,Jordan Cox,WIDE_OUTSIDE_OFFSTUMP,SHORT,14,6,1,14.0,233.33,England
7904,1223053,Steven McGiffin,ON_THE_STUMPS,GOOD_LENGTH,4,6,1,4.0,66.67,Australia
7905,475281,Shardul Thakur,OUTSIDE_OFFSTUMP,FULL_TOSS,4,6,1,4.0,66.67,India
7906,379890,Chad Bowes,ON_THE_STUMPS,SHORT,4,6,2,2.0,66.67,New Zealand
7907,277472,Darren Bravo,ON_THE_STUMPS,YORKER,1,6,1,1.0,16.67,West Indies
7908,854909,Blair Tickner,OUTSIDE_OFFSTUMP,GOOD_LENGTH,3,6,1,3.0,50.0,New Zealand
7909,1411891,Tanish Suri,ON_THE_STUMPS,FULL,4,6,1,4.0,66.67,United Arab Emirates
7910,1129634,Katene Clarke,DOWN_LEG,GOOD_LENGTH,5,6,1,5.0,83.33,New Zealand
7911,1125976,Arshdeep Singh,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,2,6,1,2.0,33.33,India
7912,623695,Chamika Karunaratne,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,4,6,1,4.0,66.67,Sri Lanka
7913,824541,Jaker Ali,ON_THE_STUMPS,YORKER,4,6,1,4.0,66.67,Bangladesh
7914,1287058,P Nitesh Reddy,OUTSIDE_OFFSTUMP,GOOD_LENGTH,1,6,1,1.0,16.67,India
7915,55870,Sean Williams,OUTSIDE_OFFSTUMP,FULL_TOSS,12,6,1,12.0,200.0,Zimbabwe
7916,1278029,Yasir Khan,ON_THE_STUMPS,SHORT,12,6,2,6.0,200.0,Pakistan
7917,777515,Praveen Dubey,ON_THE_STUMPS,FULL,5,6,1,5.0,83.33,India
7918,55608,Hamilton Masakadza,WIDE_OUTSIDE_OFFSTUMP,FULL,14,6,2,7.0,233.33,Zimbabwe
7919,877051,Tom Banton,ON_THE_STUMPS,YORKER,1,6,2,0.5,16.67,England
7920,605681,Evan Jones,ON_THE_STUMPS,FULL,5,6,1,5.0,83.33,South Africa
7921,623695,Chamika Karunaratne,DOWN_LEG,FULL,8,6,1,8.0,133.33,Sri Lanka
7922,475281,Shardul Thakur,DOWN_LEG,GOOD_LENGTH,11,6,1,11.0,183.33,India
7923,590326,Mitchell Swepson,ON_THE_STUMPS,YORKER,3,6,1,3.0,50.0,Australia
7924,43685,Yasir Shah,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,1,6,2,0.5,16.67,Pakistan
7925,868003,Syed Aziz,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,4,6,2,2.0,66.67,Malaysia
7926,261354,Nathan Coulter-Nile,DOWN_LEG,GOOD_LENGTH,1,6,1,1.0,16.67,Australia
7927,228622,John Hastings,OUTSIDE_OFFSTUMP,GOOD_LENGTH,8,6,1,8.0,133.33,Australia
7928,475281,Shardul Thakur,WIDE_OUTSIDE_OFFSTUMP,FULL,7,6,1,7.0,116.67,India
7929,228943,Sunny Sohal,ON_THE_STUMPS,GOOD_LENGTH,8,6,1,8.0,133.33,United States of America
7930,787073,Chris Green,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,8,6,2,4.0,133.33,Australia
7931,32966,Piyush Chawla,DOWN_LEG,FULL,8,6,1,8.0,133.33,India
7932,326017,Siddarth Kaul,OUTSIDE_OFFSTUMP,GOOD_LENGTH,0,6,1,0.0,0.0,India
7933,653033,Priyamal Perera,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,7,6,1,7.0,116.67,Sri Lanka
7934,787073,Chris Green,DOWN_LEG,FULL,6,6,1,6.0,100.0,Australia
7935,781297,James Seymour,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,6,1,3.0,50.0,Australia
7936,492762,Utkarsh Jain,ON_THE_STUMPS,GOOD_LENGTH,1,6,1,1.0,16.67,
7937,1012137,Mrittunjoy Chowdhury,ON_THE_STUMPS,FULL,3,6,1,3.0,50.0,Bangladesh
7938,340062,Priyank Panchal,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,11,6,1,11.0,183.33,India
7939,437927,Stephan Baard,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,15,6,1,15.0,250.0,Namibia
7940,1287040,Joseph Lalthankhuma,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,6,1,2.0,33.33,India
7941,325012,Marcus Stoinis,WIDE_OUTSIDE_OFFSTUMP,YORKER,8,6,1,8.0,133.33,Australia
7942,588471,Hokaito Zhimomi,ON_THE_STUMPS,GOOD_LENGTH,4,6,1,4.0,66.67,India
7943,627623,Charlie Wakim,ON_THE_STUMPS,FULL,3,6,1,3.0,50.0,Australia
7944,326016,Bhuvneshwar Kumar,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,7,6,1,7.0,116.67,India
7945,488998,Tshepang Dithole,ON_THE_STUMPS,FULL,4,6,1,4.0,66.67,South Africa
7946,326016,Bhuvneshwar Kumar,ON_THE_STUMPS,YORKER,3,6,1,3.0,50.0,India
7947,547766,Jacob Duffy,ON_THE_STUMPS,GOOD_LENGTH,4,6,1,4.0,66.67,New Zealand
7948,32966,Piyush Chawla,OUTSIDE_OFFSTUMP,FULL_TOSS,4,6,1,4.0,66.67,India
7949,781705,Salman Irshad,ON_THE_STUMPS,GOOD_LENGTH,4,6,2,2.0,66.67,Pakistan
7950,326016,Bhuvneshwar Kumar,WIDE_OUTSIDE_OFFSTUMP,FULL,11,6,1,11.0,183.33,India
7951,646173,Kiplin Doriga,ON_THE_STUMPS,FULL,15,6,1,15.0,250.0,Papua New Guinea
7952,376324,Anureet Singh,ON_THE_STUMPS,FULL,2,6,1,2.0,33.33,India
7953,230551,Gajanand Singh,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,6,6,1,6.0,100.0,United States of America
7954,348026,John Campbell,OUTSIDE_OFFSTUMP,FULL,7,6,1,7.0,116.67,West Indies
7955,772361,Sam Harper,DOWN_LEG,SHORT,13,6,1,13.0,216.67,Australia
7956,542023,Lungi Ngidi,ON_THE_STUMPS,GOOD_LENGTH,0,6,3,0.0,0.0,South Africa
7957,26421,Ravichandran Ashwin,DOWN_LEG,SHORT,23,6,1,23.0,383.33,India
7958,55872,Malcolm Waller,OUTSIDE_OFFSTUMP,FULL_TOSS,14,6,1,14.0,233.33,Zimbabwe
7959,380354,Anamul Haque,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,9,6,1,9.0,150.0,Bangladesh
7960,571703,Wellington Masakadza,ON_THE_STUMPS,YORKER,2,6,2,1.0,33.33,Zimbabwe
7961,901155,Liam Hatcher,ON_THE_STUMPS,FULL,16,6,1,16.0,266.67,Australia
7962,447261,Deepak Chahar,OUTSIDE_OFFSTUMP,SHORT,12,6,1,12.0,200.0,India
7963,897549,Will Jacks,WIDE_OUTSIDE_OFFSTUMP,SHORT,14,6,1,14.0,233.33,England
7964,447261,Deepak Chahar,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,7,6,1,7.0,116.67,India
7965,990039,Shoriful Islam,ON_THE_STUMPS,YORKER,0,6,4,0.0,0.0,Bangladesh
7966,247235,Chris Woakes,OUTSIDE_OFFSTUMP,YORKER,3,6,1,3.0,50.0,England
7967,1175496,Nitish Kumar Reddy,DOWN_LEG,GOOD_LENGTH,11,6,1,11.0,183.33,India
7968,376169,Michael Neser,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,6,6,1,6.0,100.0,Australia
7969,272477,Jason Behrendorff,ON_THE_STUMPS,YORKER,3,6,1,3.0,50.0,Australia
7970,1397990,Mohammed Irshad,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,6,1,7.0,116.67,Qatar
7971,902907,Tom Lammonby,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,6,6,2,3.0,100.0,England
7972,555850,Sam Hain,WIDE_OUTSIDE_OFFSTUMP,SHORT,10,6,1,10.0,166.67,England
7973,990039,Shoriful Islam,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,2,6,1,2.0,33.33,Bangladesh
7974,629057,Shadman Islam,OUTSIDE_OFFSTUMP,GOOD_LENGTH,6,6,1,6.0,100.0,Bangladesh
7975,37095,Daniel Flynn,OUTSIDE_OFFSTUMP,GOOD_LENGTH,11,6,1,11.0,183.33,New Zealand
7976,1070188,Kamlesh Nagarkoti,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,5,6,1,5.0,83.33,India
7977,1130300,Aryan Juyal,ON_THE_STUMPS,GOOD_LENGTH,2,6,1,2.0,33.33,India
7978,326968,Michael Bracewell,DOWN_LEG,SHORT,12,6,2,6.0,200.0,New Zealand
7979,480603,Iftikhar Ahmed,DOWN_LEG,SHORT,12,6,1,12.0,200.0,Pakistan
7980,662973,Sam Curran,DOWN_LEG,FULL_TOSS,7,6,1,7.0,116.67,England
7981,1093632,Junaid Aziz,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,6,1,8.0,133.33,Bahrain
7982,1112537,Jordan Cox,DOWN_LEG,GOOD_LENGTH,6,6,1,6.0,100.0,England
7983,344580,Shreyas Gopal,OUTSIDE_OFFSTUMP,SHORT,6,6,1,6.0,100.0,India
7984,307808,Rohan Mustafa,ON_THE_STUMPS,FULL,6,6,1,6.0,100.0,United Arab Emirates
7985,1065662,Roshon Primus,ON_THE_STUMPS,SHORT,16,6,2,8.0,266.67,West Indies
7986,26421,Ravichandran Ashwin,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,7,6,1,7.0,116.67,India
7987,787987,Marnus Labuschagne,WIDE_OUTSIDE_OFFSTUMP,SHORT,6,6,1,6.0,100.0,Australia
7988,43265,Sohail Tanvir,DOWN_LEG,SHORT,11,6,1,11.0,183.33,Pakistan
7989,1290929,Tim Robinson,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,12,6,1,12.0,200.0,New Zealand
7990,56007,Mashrafe Mortaza,ON_THE_STUMPS,YORKER,5,6,1,5.0,83.33,Bangladesh
7991,252932,Kieran Powell,ON_THE_STUMPS,GOOD_LENGTH,10,6,1,10.0,166.67,West Indies
7992,32685,Irfan Pathan,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,6,1,7.0,116.67,India
7993,222354,Milinda Siriwardana,DOWN_LEG,SHORT,14,6,2,7.0,233.33,Sri Lanka
7994,1185538,Mohammad Wasim,WIDE_OUTSIDE_OFFSTUMP,FULL,12,6,3,4.0,200.0,Pakistan
7995,627627,Tom Rogers,ON_THE_STUMPS,YORKER,6,6,2,3.0,100.0,Australia
7996,1129637,Luke Georgeson,ON_THE_STUMPS,GOOD_LENGTH,2,6,1,2.0,33.33,New Zealand
7997,774219,Matthew Kuhnemann,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,2,6,1,2.0,33.33,Australia
7998,21440,John Simpson,OUTSIDE_OFFSTUMP,FULL,2,6,1,2.0,33.33,England
7999,545467,Junior Dala,ON_THE_STUMPS,GOOD_LENGTH,4,6,1,4.0,66.67,South Africa
8000,5939,Michael Hussey,OUTSIDE_OFFSTUMP,FULL,11,6,1,11.0,183.33,Australia
8001,345825,Chaturanga de Silva,DOWN_LEG,GOOD_LENGTH,4,6,1,4.0,66.67,Sri Lanka
8002,375126,Hardus Viljoen,ON_THE_STUMPS,SHORT,6,6,2,3.0,100.0,South Africa
8003,906783,Obed McCoy,DOWN_LEG,GOOD_LENGTH,3,6,1,3.0,50.0,West Indies
8004,528067,Murugan Ashwin,OUTSIDE_OFFSTUMP,FULL,2,6,2,1.0,33.33,India
8005,796255,Bilal Tahir,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,23,6,1,23.0,383.33,Kuwait
8006,235532,Cephas Zhuwao,OUTSIDE_OFFSTUMP,FULL,6,6,1,6.0,100.0,Zimbabwe
8007,1153149,Vijayakanth Viyaskanth,OUTSIDE_OFFSTUMP,SHORT,5,6,1,5.0,83.33,Sri Lanka
8008,300618,Nasir Hossain,WIDE_OUTSIDE_OFFSTUMP,FULL,11,6,1,11.0,183.33,Bangladesh
8009,679567,Ben Dwarshuis,ON_THE_STUMPS,YORKER,3,6,2,1.5,50.0,Australia
8010,315623,Ben Laughlin,ON_THE_STUMPS,FULL,3,6,1,3.0,50.0,Australia
8011,1077662,Frederick Walker,OUTSIDE_OFFSTUMP,FULL,10,6,1,10.0,166.67,New Zealand
8012,211855,Liam Dawson,DOWN_LEG,FULL,9,6,1,9.0,150.0,England
8013,959827,Jason Sangha,ON_THE_STUMPS,YORKER,3,6,2,1.5,50.0,Australia
8014,698315,Donavon Ferreira,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,15,6,1,15.0,250.0,South Africa
8015,959827,Jason Sangha,ON_THE_STUMPS,SHORT,6,6,1,6.0,100.0,Australia
8016,1151270,Ayush Badoni,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,8,6,1,8.0,133.33,India
8017,1058953,Jassim Khan,ON_THE_STUMPS,GOOD_LENGTH,6,6,1,6.0,100.0,Qatar
8018,1076713,Cameron Green,ON_THE_STUMPS,YORKER,4,6,1,4.0,66.67,Australia
8019,697279,Usman Shinwari,OUTSIDE_OFFSTUMP,FULL,2,6,1,2.0,33.33,Pakistan
8020,366725,Oshada Fernando,ON_THE_STUMPS,FULL,5,6,1,5.0,83.33,Sri Lanka
8021,300628,Dinesh Chandimal,DOWN_LEG,SHORT,6,6,1,6.0,100.0,Sri Lanka
8022,800395,Anas Khan,ON_THE_STUMPS,GOOD_LENGTH,3,6,1,3.0,50.0,Hong Kong
8023,269280,Reeza Hendricks,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,10,6,1,10.0,166.67,South Africa
8024,530015,William Bosisto,ON_THE_STUMPS,FULL,10,6,1,10.0,166.67,Australia
8025,1072470,Shaheen Shah Afridi,OUTSIDE_OFFSTUMP,SHORT,8,6,1,8.0,133.33,Pakistan
8026,413023,Etienne Beukes,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,6,1,8.0,133.33,Cambodia
8027,41028,Kamran Akmal,WIDE_OUTSIDE_OFFSTUMP,SHORT,10,6,2,5.0,166.67,Pakistan
8028,209457,Chamara Kapugedera,OUTSIDE_OFFSTUMP,FULL_TOSS,8,6,1,8.0,133.33,Sri Lanka
8029,377534,Shashank Singh,ON_THE_STUMPS,SHORT,12,6,1,12.0,200.0,India
8030,1205559,Mohammad Haris,WIDE_OUTSIDE_OFFSTUMP,SHORT,11,6,1,11.0,183.33,Pakistan
8031,1209188,Kevlon Anderson,ON_THE_STUMPS,GOOD_LENGTH,10,6,1,10.0,166.67,West Indies
8032,30288,Karn Sharma,OUTSIDE_OFFSTUMP,SHORT,7,6,2,3.5,116.67,India
8033,30732,Praveen Kumar,OUTSIDE_OFFSTUMP,SHORT,3,6,1,3.0,50.0,India
8034,1122853,Tony Munyonga,ON_THE_STUMPS,FULL,3,6,2,1.5,50.0,Zimbabwe
8035,1360563,Muhammad Abbas,OUTSIDE_OFFSTUMP,SHORT,18,6,1,18.0,300.0,New Zealand
8036,698343,Eathan Bosch,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,6,1,9.0,150.0,South Africa
8037,4527,Ryan Campbell,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,9,6,1,9.0,150.0,Hong Kong
8038,310107,Danny Briggs,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,9,6,1,9.0,150.0,England
8039,1151270,Ayush Badoni,ON_THE_STUMPS,SHORT,16,6,1,16.0,266.67,India
8040,820351,Rovman Powell,WIDE_OUTSIDE_OFFSTUMP,SHORT,7,6,2,3.5,116.67,West Indies
8041,1078697,Jeavor Royal,OUTSIDE_OFFSTUMP,FULL,7,6,2,3.5,116.67,West Indies
8042,526021,Cole McConchie,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,6,1,3.0,50.0,New Zealand
8043,1078697,Jeavor Royal,ON_THE_STUMPS,GOOD_LENGTH,3,6,1,3.0,50.0,West Indies
8044,50802,Mahela Udawatte,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,6,1,2.0,33.33,Sri Lanka
8045,938959,Wessly Madhevere,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,16,6,1,16.0,266.67,Zimbabwe
8046,414973,Ollie Hairs,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,15,6,1,15.0,250.0,Scotland
8047,19264,Liam Plunkett,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,3,6,2,1.5,50.0,United States of America
8048,938959,Wessly Madhevere,ON_THE_STUMPS,SHORT,13,6,1,13.0,216.67,Zimbabwe
8049,208657,Pieter Seelaar,ON_THE_STUMPS,FULL,9,6,1,9.0,150.0,Netherlands
8050,455463,Aamir Kaleem,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,6,3,0.67,33.33,Oman
8051,1064812,Rahul Chahar,ON_THE_STUMPS,FULL_TOSS,5,6,2,2.5,83.33,India
8052,1078692,Alick Athanaze,DOWN_LEG,SHORT,4,6,2,2.0,66.67,West Indies
8053,948593,Mihlali Mpongwana,ON_THE_STUMPS,FULL,10,6,1,10.0,166.67,South Africa
8054,1206052,Yudhvir Singh,OUTSIDE_OFFSTUMP,GOOD_LENGTH,4,6,2,2.0,66.67,India
8055,956319,Ayaan Khan,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,1,6,1,1.0,16.67,Oman
8056,532853,Smit Patel,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,1,6,1,1.0,16.67,United States of America
8057,1272475,Zaman Khan,ON_THE_STUMPS,GOOD_LENGTH,7,6,2,3.5,116.67,Pakistan
8058,398666,Sean Abbott,ON_THE_STUMPS,YORKER,2,6,2,1.0,33.33,Australia
8059,1075863,Kamil Mishara,ON_THE_STUMPS,GOOD_LENGTH,7,6,1,7.0,116.67,Sri Lanka
8060,398666,Sean Abbott,DOWN_LEG,FULL,6,6,1,6.0,100.0,Australia
8061,641423,Dan Lawrence,ON_THE_STUMPS,SHORT,11,6,1,11.0,183.33,England
8062,1072488,Rohit Paudel,OUTSIDE_OFFSTUMP,SHORT,9,6,1,9.0,150.0,Nepal
8063,532424,Sohail Akhtar,DOWN_LEG,FULL,13,6,1,13.0,216.67,Pakistan
8064,695283,Musawenkosi Twala,ON_THE_STUMPS,FULL,5,6,1,5.0,83.33,South Africa
8065,681305,Hasan Ali,OUTSIDE_OFFSTUMP,YORKER,2,6,1,2.0,33.33,Pakistan
8066,1076377,Oliver Davies,DOWN_LEG,GOOD_LENGTH,9,6,1,9.0,150.0,Australia
8067,557298,Daniel Worrall,OUTSIDE_OFFSTUMP,FULL,6,6,1,6.0,100.0,Australia
8068,288992,Chris Jordan,DOWN_LEG,FULL,8,6,2,4.0,133.33,England
8069,459508,Andrew Tye,ON_THE_STUMPS,YORKER,1,6,3,0.33,16.67,Australia
8070,1175441,Ravi Bishnoi,OUTSIDE_OFFSTUMP,SHORT,2,6,2,1.0,33.33,India
8071,533561,Waqas Maqsood,ON_THE_STUMPS,FULL,7,6,2,3.5,116.67,Pakistan
8072,49535,Nuwan Kulasekara,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,4,6,2,2.0,66.67,Sri Lanka
8073,235516,Richmond Mutumbami,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,9,6,2,4.5,150.0,Zimbabwe
8074,685831,Luqman Butt,OUTSIDE_OFFSTUMP,FULL,6,6,1,6.0,100.0,Cambodia
8075,1344829,Rizwan Butt,ON_THE_STUMPS,GOOD_LENGTH,16,6,1,16.0,266.67,Bahrain
8076,398666,Sean Abbott,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,6,1,8.0,133.33,Australia
8077,41378,Misbah-ul-Haq,ON_THE_STUMPS,FULL,4,6,1,4.0,66.67,Pakistan
8078,5236,Callum Ferguson,DOWN_LEG,SHORT,6,6,1,6.0,100.0,Australia
8079,806241,Richard Ngarava,ON_THE_STUMPS,FULL,9,6,1,9.0,150.0,Zimbabwe
8080,958691,Ashen Bandara,DOWN_LEG,FULL,5,6,1,5.0,83.33,Sri Lanka
8081,302579,Shreevats Goswami,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,3,6,1,3.0,50.0,India
8082,949473,Brandon McMullen,OUTSIDE_OFFSTUMP,GOOD_LENGTH,1,6,2,0.5,16.67,Scotland
8083,1339049,Harsh Desai,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,11,6,1,11.0,183.33,India
8084,530773,Pawan Negi,ON_THE_STUMPS,YORKER,2,6,2,1.0,33.33,India
8085,533870,Nick Larkin,ON_THE_STUMPS,YORKER,1,6,3,0.33,16.67,Australia
8086,407265,Josh Davey,OUTSIDE_OFFSTUMP,FULL,9,6,1,9.0,150.0,Scotland
8087,559059,Joe Carter,OUTSIDE_OFFSTUMP,FULL,3,6,1,3.0,50.0,New Zealand
8088,1076382,Mackenzie Harvey,WIDE_OUTSIDE_OFFSTUMP,FULL,4,6,1,4.0,66.67,Australia
8089,457280,Adam Rossington,ON_THE_STUMPS,SHORT,23,6,1,23.0,383.33,England
8090,1175441,Ravi Bishnoi,ON_THE_STUMPS,GOOD_LENGTH,3,6,1,3.0,50.0,India
