,player_id,batsman,shot,runs_scored,balls_faced,dismissals,batting_average,batting_strike_rate
12038,698319,Beyers Swanepoel,SLOG_SWEEP,0,1,1,0.0,0.0
12039,303427,Paul Stirling,REVERSE_PULL,0,1,1,0.0,0.0
12040,701215,Sompal Kami,PULL,0,1,1,0.0,0.0
12041,699723,Grant Roelofsen,BACK_DEFENCE,0,8,1,0.0,0.0
12042,303508,Shane Getkate,SLOG_SWEEP,0,1,1,0.0,0.0
12043,303508,Shane Getkate,SWEEP_SHOT,0,1,1,0.0,0.0
12044,698143,Lutho Sipamla,PUSH,0,2,1,0.0,0.0
12045,697279,Usman Shinwari,FLICK,0,3,1,0.0,0.0
12046,695283,Musawenkosi Twala,REVERSE_SWEEP,0,1,1,0.0,0.0
12047,528985,Domnic Muthuswami,DEFENDED,0,1,1,0.0,0.0
12048,696145,Nick Welch,BACK_DEFENCE,0,5,1,0.0,0.0
12049,308235,Javed Ahmadi,SWEEP_SHOT,0,1,1,0.0,0.0
12050,308251,David Willey,SLOG_SWEEP,0,2,1,0.0,0.0
12051,696241,Ricardo Vasconcelos,BACK_DEFENCE,0,10,2,0.0,0.0
12052,697183,Tony de Zorzi,SLOG_SWEEP,0,2,1,0.0,0.0
12053,696439,Tiaan van Vuuren,DEFENDED,0,1,1,0.0,0.0
12054,528332,Nikhil Gangta,DEFENDED,0,4,1,0.0,0.0
12055,697183,Tony de Zorzi,REVERSE_SWEEP,0,1,1,0.0,0.0
12056,697183,Tony de Zorzi,SLOG_SHOT,0,1,1,0.0,0.0
12057,307817,Adnan Idrees,CUT_SHOT,0,4,2,0.0,0.0
12058,307817,Adnan Idrees,DEFENDED,0,8,2,0.0,0.0
12059,696297,Ziyaad Abrahams,SLOG_SHOT,0,1,1,0.0,0.0
12060,696297,Ziyaad Abrahams,DEFENDED,0,2,1,0.0,0.0
12061,307817,Adnan Idrees,ON_DRIVE,0,3,1,0.0,0.0
12062,299572,Sikandar Raza,LEFT_ALONE,0,41,1,0.0,0.0
12063,719715,Washington Sundar,SLOG_SWEEP,0,5,3,0.0,0.0
12064,300624,Srimantha Wijeyeratne,SLOG_SHOT,0,1,1,0.0,0.0
12065,714451,Shivam Dube,SWEEP_SHOT,0,1,1,0.0,0.0
12066,526441,Mark Adair,DEFENDED,0,8,1,0.0,0.0
12067,298241,Nathan Buck,FORWARD_DEFENCE,0,6,1,0.0,0.0
12068,297626,Will Beer,FORWARD_DEFENCE,0,1,1,0.0,0.0
12069,721867,Jitesh Sharma,REVERSE_SWEEP,0,3,1,0.0,0.0
12070,297595,Andy Carter,VERTICAL_FORWARD_ATTACK,0,1,1,0.0,0.0
12071,721867,Jitesh Sharma,LATE_CUT,0,1,1,0.0,0.0
12072,525992,Adam Hose,UPPER_CUT,0,1,1,0.0,0.0
12073,720471,Ishan Kishan,RAMP,0,3,2,0.0,0.0
12074,720471,Ishan Kishan,PULL_HOOK_ON_BACK_FOOT,0,1,1,0.0,0.0
12075,297634,Stuart Meaker,SWEEP,0,1,1,0.0,0.0
12076,297635,James Taylor,REVERSE_SWEEP,0,1,1,0.0,0.0
12077,720465,Virat Singh,SLOG_SHOT,0,1,1,0.0,0.0
12078,712219,Zahir Khan,SWEEP_SHOT,0,1,1,0.0,0.0
12079,712219,Zahir Khan,STEERED,0,4,1,0.0,0.0
12080,707111,Henry Cooper,DEFENDED,0,10,1,0.0,0.0
12081,707113,Tom Bruce,PADDLE_SWEEP,0,2,1,0.0,0.0
12082,707111,Henry Cooper,STRAIGHT_DRIVE,0,2,1,0.0,0.0
12083,390481,Harshal Patel,PULL_HOOK_ON_BACK_FOOT,0,1,1,0.0,0.0
12084,302875,Jason Kila,REVERSE_SWEEP,0,1,1,0.0,0.0
12085,390481,Harshal Patel,PADDLE_SWEEP,0,1,1,0.0,0.0
12086,390481,Harshal Patel,DEFENDED,0,18,2,0.0,0.0
12087,704693,Lahiru Udara,DEFENDED,0,11,1,0.0,0.0
12088,703323,Ihsanullah,SLOG_SHOT,0,1,1,0.0,0.0
12089,302845,Tony Ura,FORWARD_DEFENCE,0,1,1,0.0,0.0
12090,707193,Brett Randell,LEFT_ALONE,0,1,1,0.0,0.0
12091,710767,Abdul Majid,ON_DRIVE,0,1,1,0.0,0.0
12092,301236,Lahiru Thirimanne,CUT_SHOT,0,3,1,0.0,0.0
12093,712219,Zahir Khan,FLICK,0,5,1,0.0,0.0
12094,707183,Peter Younghusband,SWEEP_SHOT,0,1,1,0.0,0.0
12095,707183,Peter Younghusband,SLOG_SWEEP,0,1,1,0.0,0.0
12096,302579,Shreevats Goswami,HOOK,0,1,1,0.0,0.0
12097,531953,Max Sorensen,SLOG_SHOT,0,1,1,0.0,0.0
12098,317248,Saad Nasim,SLOG_SHOT,0,2,2,0.0,0.0
12099,659081,Mark Watt,STRAIGHT_DRIVE,0,2,2,0.0,0.0
12100,660889,Mason Crane,FORWARD_DEFENCE,0,2,1,0.0,0.0
12101,317252,Sohail Khan,LEG_GLANCE,0,1,1,0.0,0.0
12102,314991,Aviwe Mgijima,ON_DRIVE,0,1,1,0.0,0.0
12103,385065,Asif Afridi,DEFENDED,0,2,1,0.0,0.0
12104,314743,Shykat Ali,DEFENDED,0,26,1,0.0,0.0
12105,530812,Akeal Hosein,LEFT_ALONE,0,9,1,0.0,0.0
12106,316102,Craig Williams,REVERSE_PULL,0,1,1,0.0,0.0
12107,318334,Nawroz Mangal,SWEEP_SHOT,0,2,1,0.0,0.0
12108,647785,Sahibzada Farhan,SWEEP_SHOT,0,1,1,0.0,0.0
12109,646193,Riley Hekure,ON_DRIVE,0,3,1,0.0,0.0
12110,646175,Hiri Hiri,SLOG_SHOT,0,4,2,0.0,0.0
12111,653695,Matt Parkinson,FORWARD_DEFENCE,0,5,1,0.0,0.0
12112,381743,Daryl Mitchell,BACK_DEFENCE,0,1,1,0.0,0.0
12113,653695,Matt Parkinson,SLOG_SHOT,0,4,2,0.0,0.0
12114,654797,Callum Taylor,SWEEP,0,1,1,0.0,0.0
12115,318339,Samiullah Shinwari,PUSH,0,2,1,0.0,0.0
12116,653695,Matt Parkinson,DEFENDED,0,2,1,0.0,0.0
12117,653695,Matt Parkinson,COVER_DRIVE,0,1,1,0.0,0.0
12118,653033,Priyamal Perera,UPPER_CUT,0,1,1,0.0,0.0
12119,652361,Atit Sheth,PULL,0,1,1,0.0,0.0
12120,670025,Shimron Hetmyer,LEFT_ALONE,0,47,3,0.0,0.0
12121,681067,Akif Raja,SLOG_SWEEP,0,1,1,0.0,0.0
12122,681067,Akif Raja,SQUARE_DRIVE,0,1,1,0.0,0.0
12123,388794,Michael Pollard,DEFENDED,0,3,1,0.0,0.0
12124,308410,Pikky Ya France,SLOG_SWEEP,0,2,1,0.0,0.0
12125,308410,Pikky Ya France,DEFENDED,0,2,1,0.0,0.0
12126,681305,Hasan Ali,LEFT_ALONE,0,7,1,0.0,0.0
12127,530011,Travis Head,REVERSE_SWEEP,0,1,1,0.0,0.0
12128,387435,Vani Morea,SWEEP_SHOT,0,1,1,0.0,0.0
12129,308794,Michael Swart,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12130,308405,Raymond van Schoor,PULL,0,1,1,0.0,0.0
12131,308408,Josh Cobb,DEFENDED,0,4,2,0.0,0.0
12132,681681,Janith Liyanage,PULL,0,1,1,0.0,0.0
12133,681351,Khurram Shahzad,CUT_SHOT,0,1,1,0.0,0.0
12134,310107,Danny Briggs,DROP_AND_RUN,0,1,1,0.0,0.0
12135,670039,Leroy Lugg,DEFENDED,0,6,1,0.0,0.0
12136,530773,Pawan Negi,LEFT_ALONE,0,4,1,0.0,0.0
12137,311592,Mitchell Starc,RAMP,0,1,1,0.0,0.0
12138,670035,Brandon King,RAMP,0,1,1,0.0,0.0
12139,530773,Pawan Negi,RAMP,0,1,1,0.0,0.0
12140,314615,Jonathan Carter,LEFT_ALONE,0,9,1,0.0,0.0
12141,670031,Alzarri Joseph,STRAIGHT_DRIVE,0,5,2,0.0,0.0
12142,314647,Horace Miller,LEFT_ALONE,0,1,1,0.0,0.0
12143,314647,Horace Miller,SLOG_SHOT,0,1,1,0.0,0.0
12144,670045,Gudakesh Motie,SWEEP_SHOT,0,1,1,0.0,0.0
12145,310107,Danny Briggs,PULL,0,3,1,0.0,0.0
12146,387420,Mirwais Ashraf,FLICK,0,1,1,0.0,0.0
12147,387420,Mirwais Ashraf,SLOG_SHOT,0,1,1,0.0,0.0
12148,310519,Scott Borthwick,REVERSE_SWEEP,0,2,1,0.0,0.0
12149,675945,Nahidul Islam,DEFENDED,0,18,2,0.0,0.0
12150,671805,George Munsey,FORWARD_DEFENCE,0,8,1,0.0,0.0
12151,789729,Callum Parkinson,SWEEP_SHOT,0,1,1,0.0,0.0
12152,275658,Michael Hogan,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12153,398666,Sean Abbott,BACK_DEFENCE,0,3,1,0.0,0.0
12154,788101,Tom Moores,DEFENDED,0,14,1,0.0,0.0
12155,276298,Andre Russell,PADDLE_SWEEP,0,3,1,0.0,0.0
12156,793447,Naveen-ul-Haq,LEFT_ALONE,0,6,1,0.0,0.0
12157,793441,Aamer Jamal,REVERSE_PULL,0,1,1,0.0,0.0
12158,274921,Veerasammy Permaul,SLOG_SWEEP,0,2,1,0.0,0.0
12159,793007,Dilshan Madushanka,DEFENDED,0,9,1,0.0,0.0
12160,277390,Pieter Malan,BACK_DEFENCE,0,7,1,0.0,0.0
12161,784379,Wanindu Hasaranga de Silva,LEG_GLANCE,0,2,1,0.0,0.0
12162,277914,Jeet Raval,DEFENDED,0,17,1,0.0,0.0
12163,785323,Nathan McAndrew,BACK_DEFENCE,0,2,1,0.0,0.0
12164,521207,Japen Patel,PULL,0,1,1,0.0,0.0
12165,784379,Wanindu Hasaranga,UPPER_CUT,0,2,1,0.0,0.0
12166,277914,Jeet Raval,SWEEP_SHOT,0,2,2,0.0,0.0
12167,784375,Lahiru Kumara,SLOG_SHOT,0,5,3,0.0,0.0
12168,785323,Nathan McAndrew,DEFENDED,0,6,1,0.0,0.0
12169,787987,Marnus Labuschagne,FORWARD_DEFENCE,0,10,1,0.0,0.0
12170,787987,Marnus Labuschagne,HOOK,0,1,1,0.0,0.0
12171,787073,Chris Green,BACK_DEFENCE,0,2,1,0.0,0.0
12172,786645,Sammu Ashan,ON_DRIVE,0,1,1,0.0,0.0
12173,785323,Nathan McAndrew,SLOG_SWEEP,0,1,1,0.0,0.0
12174,272477,Jason Behrendorff,FORWARD_DEFENCE,0,1,1,0.0,0.0
12175,784373,Kamindu Mendis,REVERSE_PULL,0,1,1,0.0,0.0
12176,807535,Brad Wheal,CUT_SHOT_ON_BACK_FOOT,0,1,1,0.0,0.0
12177,807535,Brad Wheal,PUSH,0,1,1,0.0,0.0
12178,807657,Sanjay Raghunath,SLOG_SWEEP,0,1,1,0.0,0.0
12179,807469,Thikshila de Silva,SLOG_SHOT,0,2,2,0.0,0.0
12180,807657,Sanjay Raghunath,SQUARE_DRIVE,0,1,1,0.0,0.0
12181,814241,Deepraj Gaonkar,DEFENDED,0,1,1,0.0,0.0
12182,269332,Muktar Ali,LEFT_ALONE,0,4,1,0.0,0.0
12183,400587,Irfan Sukkur,UPPER_CUT,0,2,1,0.0,0.0
12184,793463,Rashid Khan,PADDLE_SWEEP,0,1,1,0.0,0.0
12185,806241,Richard Ngarava,CUT_SHOT,0,2,1,0.0,0.0
12186,806241,Richard Ngarava,DEFENDED,0,4,2,0.0,0.0
12187,806241,Richard Ngarava,SLOG_SWEEP,0,1,1,0.0,0.0
12188,806241,Richard Ngarava,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12189,807469,Thikshila de Silva,CUT_SHOT,0,2,1,0.0,0.0
12190,269332,Muktar Ali,DEFENDED,0,7,1,0.0,0.0
12191,401057,Taijul Islam,UPPER_CUT,0,2,1,0.0,0.0
12192,269237,Mohammad Mithun,PADDLE_SWEEP,0,1,1,0.0,0.0
12193,401057,Taijul Islam,SLOG_SWEEP,0,1,1,0.0,0.0
12194,401057,Taijul Islam,SLOG_SHOT,0,1,1,0.0,0.0
12195,399259,Alasdair Evans,PUSH,0,1,1,0.0,0.0
12196,399259,Alasdair Evans,REVERSE_SWEEP,0,1,1,0.0,0.0
12197,794713,Kushal Bhurtel,DAB,0,2,2,0.0,0.0
12198,399259,Alasdair Evans,SLOG_SHOT,0,1,1,0.0,0.0
12199,794749,Faisal Khan,ON_DRIVE,0,2,2,0.0,0.0
12200,270493,Andrew Fekete,SLOG_SHOT,0,2,1,0.0,0.0
12201,399259,Alasdair Evans,PULL,0,2,2,0.0,0.0
12202,794311,Louis Delport,DEFENDED,0,1,1,0.0,0.0
12203,794311,Louis Delport,COVER_DRIVE,0,1,1,0.0,0.0
12204,272385,Josh Lalor,SLOG_SWEEP,0,3,2,0.0,0.0
12205,805235,Himmat Singh,LEG_GLANCE,0,1,1,0.0,0.0
12206,800675,Karan KC,SLOG_SHOT,0,2,2,0.0,0.0
12207,800395,Anas Khan,SLOG_SHOT,0,2,1,0.0,0.0
12208,751151,Hamza Tahir,ON_DRIVE,0,1,1,0.0,0.0
12209,290948,Mohammad Amir,SWEEP_SHOT,0,1,1,0.0,0.0
12210,746417,George Hankins,REVERSE_SWEEP,0,2,1,0.0,0.0
12211,296597,James Vince,LEFT_ALONE,0,36,2,0.0,0.0
12212,755459,Ben Green,SLOG_SWEEP,0,1,1,0.0,0.0
12213,755459,Ben Green,SQUARE_DRIVE,0,1,1,0.0,0.0
12214,290948,Mohammad Amir,REVERSE_SWEEP,0,2,1,0.0,0.0
12215,772061,Sam Cook,PUSH,0,1,1,0.0,0.0
12216,772061,Sam Cook,SWEEP,0,3,1,0.0,0.0
12217,765879,Matthew Waite,BACK_DEFENCE,0,2,1,0.0,0.0
12218,764321,Dylan Budge,PUSH,0,1,1,0.0,0.0
12219,764321,Dylan Budge,FLICK,0,1,1,0.0,0.0
12220,290947,James Burke,CUT_SHOT_ON_BACK_FOOT,0,1,1,0.0,0.0
12221,290947,James Burke,FORWARD_DEFENCE,0,2,1,0.0,0.0
12222,764311,Nick Selman,BACK_DEFENCE,0,13,1,0.0,0.0
12223,290948,Mohammad Amir,DEFENDED,0,15,2,0.0,0.0
12224,746417,George Hankins,CUT_SHOT_ON_BACK_FOOT,0,3,1,0.0,0.0
12225,732291,Basil Thampi,CUT_SHOT,0,1,1,0.0,0.0
12226,732269,Upendra Yadav,SLOG_SWEEP,0,3,2,0.0,0.0
12227,726101,Damion Jacobs,COVER_DRIVE,0,1,1,0.0,0.0
12228,297498,Ian Cockbain,DEFENDED,0,10,1,0.0,0.0
12229,723105,Rinku Singh,HOOK,0,3,1,0.0,0.0
12230,734459,Abrar Ahmed,PUSH,0,1,1,0.0,0.0
12231,737833,Kiran Carlson,FORWARD_DEFENCE,0,17,2,0.0,0.0
12232,772293,Michael Pepper,LEFT_ALONE,0,6,1,0.0,0.0
12233,779973,Saqlain Haider,COVER_DRIVE,0,1,1,0.0,0.0
12234,779973,Saqlain Haider,SWEEP_SHOT,0,1,1,0.0,0.0
12235,393279,Marchant de Lange,STEERED,0,3,2,0.0,0.0
12236,781285,Jake Weatherald,REVERSE_PULL,0,2,1,0.0,0.0
12237,779937,David Moody,SLOG_SHOT,0,2,1,0.0,0.0
12238,288211,Umar Amin,SLOG_SHOT,0,1,1,0.0,0.0
12239,281188,Nazmul Hossain Milon,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12240,524049,Najibullah Zadran,RAMP,0,1,1,0.0,0.0
12241,282607,Delwar Hossain,SLOG_SHOT,0,3,1,0.0,0.0
12242,784369,Avishka Fernando,PADDLE_SWEEP,0,2,1,0.0,0.0
12243,279545,Pradeep Sangwan,ON_DRIVE,0,1,1,0.0,0.0
12244,279545,Pradeep Sangwan,DEFENDED,0,7,2,0.0,0.0
12245,395057,Seth Rance,SLOG_SHOT,0,2,2,0.0,0.0
12246,279862,Shrikant Mundhe,SQUARE_DRIVE,0,3,1,0.0,0.0
12247,395057,Seth Rance,FLICK,0,3,1,0.0,0.0
12248,783423,Imran Khan,ON_DRIVE,0,1,1,0.0,0.0
12249,394871,Ramith Rambukwella,STEERED,0,1,1,0.0,0.0
12250,781705,Salman Irshad,DEFENDED,0,7,1,0.0,0.0
12251,777743,Abhishek Reddy,SWEEP_SHOT,0,1,1,0.0,0.0
12252,772471,Jessy Singh,FLICK,0,2,1,0.0,0.0
12253,772407,Alex Amsterdam,SLOG_SHOT,0,1,1,0.0,0.0
12254,524095,Sagar Pun,BACK_DEFENCE,0,3,1,0.0,0.0
12255,774219,Matthew Kuhnemann,SLOG_SHOT,0,3,2,0.0,0.0
12256,774223,Jhye Richardson,HOOK,0,2,1,0.0,0.0
12257,524094,Rajesh Pulami,DEFENDED,0,4,1,0.0,0.0
12258,288305,Shafiul Islam,SLOG_SHOT,0,2,1,0.0,0.0
12259,777533,Dikshanshu Negi,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12260,288284,Josh Hazlewood,DEFENDED,0,5,1,0.0,0.0
12261,776695,Matt Critchley,DEFENDED,0,8,1,0.0,0.0
12262,288285,Clive Rose,STRAIGHT_DRIVE,0,2,1,0.0,0.0
12263,775015,Rohan Rangarajan,SLOG_SHOT,0,1,1,0.0,0.0
12264,594996,Ryan Klein,SLOG_SHOT,0,1,1,0.0,0.0
12265,595004,Kyle Verreynne,REVERSE_SWEEP,0,3,1,0.0,0.0
12266,348152,Usman Qadir,SWEEP_SHOT,0,2,1,0.0,0.0
12267,595036,Bamanye Xenxe,SLOG_SWEEP,0,1,1,0.0,0.0
12268,379145,Tabraiz Shamsi,DEFENDED,0,11,3,0.0,0.0
12269,595921,Curtis Campher,DEFENDED,0,23,1,0.0,0.0
12270,350126,Luke Wells,DROP_AND_RUN,0,1,1,0.0,0.0
12271,547756,Brett Hampton,REVERSE_SWEEP,0,1,1,0.0,0.0
12272,348154,Zafar Gohar,SLOG_SHOT,0,2,1,0.0,0.0
12273,348154,Zafar Gohar,REVERSE_SWEEP,0,2,1,0.0,0.0
12274,547749,Will Young,VERTICAL_FORWARD_ATTACK,0,3,1,0.0,0.0
12275,348133,Steven Taylor,DEFENDED,0,14,1,0.0,0.0
12276,595783,Ajaz Patel,ON_DRIVE,0,1,1,0.0,0.0
12277,348133,Steven Taylor,STRAIGHT_DRIVE,0,2,1,0.0,0.0
12278,595419,Brandon Glover,SLOG_SHOT,0,1,1,0.0,0.0
12279,595419,Brandon Glover,DEFENDED,0,1,1,0.0,0.0
12280,595406,Shane Dadswell,SLOG_SWEEP,0,2,2,0.0,0.0
12281,595406,Shane Dadswell,DEFENDED,0,7,1,0.0,0.0
12282,594274,Isaac Dikgale,RAMP,0,1,1,0.0,0.0
12283,588471,Hokaito Zhimomi,DAB,0,2,1,0.0,0.0
12284,351074,Niaz Ali,FLICK,0,2,1,0.0,0.0
12285,351074,Niaz Ali,SLOG_SHOT,0,2,1,0.0,0.0
12286,585083,Zeeshan Maqsood,NO_SHOT,0,1,1,0.0,0.0
12287,594235,Tshepo Moreki,CUT_SHOT,0,2,1,0.0,0.0
12288,593296,Ali Dawood,PULL,0,1,1,0.0,0.0
12289,594233,Sibonelo Makhanya,HOOK,0,1,1,0.0,0.0
12290,594235,Tshepo Moreki,FLICK,0,3,1,0.0,0.0
12291,590327,Dhruv Shorey,SLOG_SHOT,0,1,1,0.0,0.0
12292,541991,JP Kotze,CUT_SHOT,0,1,1,0.0,0.0
12293,347661,Luis Reece,COVER_DRIVE,0,1,1,0.0,0.0
12294,596437,Glen Adams,SLOG_SHOT,0,1,1,0.0,0.0
12295,541777,Kelvin Smith,COVER_DRIVE,0,1,1,0.0,0.0
12296,596442,Delano Potgieter,UPPER_CUT,0,2,1,0.0,0.0
12297,596376,Joylord Gumbie,ON_DRIVE,0,4,1,0.0,0.0
12298,541991,JP Kotze,REVERSE_SWEEP,0,1,1,0.0,0.0
12299,598935,Dharmendrasinh Jadeja,COVER_DRIVE,0,3,1,0.0,0.0
12300,598935,Dharmendrasinh Jadeja,SLOG_SHOT,0,1,1,0.0,0.0
12301,541224,Luke Jongwe,RAMP,0,1,1,0.0,0.0
12302,596664,Zane Green,DEFENDED,0,14,2,0.0,0.0
12303,348059,Barry McCarthy,PULL_HOOK_ON_BACK_FOOT,0,1,1,0.0,0.0
12304,348059,Barry McCarthy,FORWARD_DEFENCE,0,3,1,0.0,0.0
12305,596010,Gerald Coetzee,DEFENDED,0,5,1,0.0,0.0
12306,348056,Kyle Mayers,HOOK,0,2,1,0.0,0.0
12307,545467,Junior Dala,SLOG_SHOT,0,3,2,0.0,0.0
12308,348109,Paul van Meekeren,FORWARD_DEFENCE,0,1,1,0.0,0.0
12309,596099,Dean Foxcroft,VERTICAL_FORWARD_ATTACK,0,1,1,0.0,0.0
12310,348044,Lakshit Gupta,SLOG_SHOT,0,2,2,0.0,0.0
12311,596137,Clyde Fortuin,REVERSE_SWEEP,0,1,1,0.0,0.0
12312,348026,John Campbell,SLOG_SWEEP,0,1,1,0.0,0.0
12313,348044,Lakshit Gupta,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12314,348049,Nasum Ahmed,HOOK,0,1,1,0.0,0.0
12315,348049,Nasum Ahmed,LEFT_ALONE,0,2,1,0.0,0.0
12316,547766,Jacob Duffy,FLICK,0,1,1,0.0,0.0
12317,379504,Adam Zampa,PUSH_SHOT,0,1,1,0.0,0.0
12318,364343,Craig Young,UPPER_CUT,0,2,1,0.0,0.0
12319,557298,Daniel Worrall,SLOG_SWEEP,0,1,1,0.0,0.0
12320,364343,Craig Young,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12321,559059,Joe Carter,DEFENDED,0,14,1,0.0,0.0
12322,559059,Joe Carter,REVERSE_SWEEP,0,1,1,0.0,0.0
12323,550215,Kagiso Rabada,PUSH_SHOT,0,1,1,0.0,0.0
12324,362710,David Payne,SLOG_SWEEP,0,1,1,0.0,0.0
12325,560767,Adam Hickey,VERTICAL_FORWARD_ATTACK,0,6,2,0.0,0.0
12326,362710,David Payne,RAMP,0,1,1,0.0,0.0
12327,362201,Lewis Gregory,SWEEP_SHOT,0,3,1,0.0,0.0
12328,559066,Ish Sodhi,SWEEP_SHOT,0,1,1,0.0,0.0
12329,362603,Shafiqullah,SQUARE_DRIVE,0,2,1,0.0,0.0
12330,559066,Ish Sodhi,HOOK,0,1,1,0.0,0.0
12331,376169,Michael Neser,PADDLE_AWAY,0,1,1,0.0,0.0
12332,559065,Matt Quinn,PULL_HOOK_ON_BACK_FOOT,0,2,1,0.0,0.0
12333,559065,Matt Quinn,BACK_DEFENCE,0,1,1,0.0,0.0
12334,376169,Michael Neser,DEFENDED,0,19,2,0.0,0.0
12335,556916,Mukhtar Ahmed,HOOK,0,1,1,0.0,0.0
12336,554068,Amjad Mahboob,COVER_DRIVE,0,2,1,0.0,0.0
12337,553821,JJ Smit,RAMP,0,1,1,0.0,0.0
12338,375126,Hardus Viljoen,SWEEP_SHOT,0,1,1,0.0,0.0
12339,554174,Wasiqur Rahman,SLOG_SHOT,0,1,1,0.0,0.0
12340,375126,Hardus Viljoen,HOOK,0,2,1,0.0,0.0
12341,553800,Chris Tremain,DEFENDED,0,1,1,0.0,0.0
12342,373539,Robiul Islam Robi,DEFENDED,0,6,1,0.0,0.0
12343,553249,Bjorn Fortuin,REVERSE_SWEEP,0,1,1,0.0,0.0
12344,552880,Adil Bhatti,ON_DRIVE,0,1,1,0.0,0.0
12345,550251,Kyle Simmonds,DEFENDED,0,2,1,0.0,0.0
12346,554174,Wasiqur Rahman,SLOG_SWEEP,0,1,1,0.0,0.0
12347,373439,Abul Hasan,DEFENDED,0,1,1,0.0,0.0
12348,555853,Mark Steketee,DEFENDED,0,9,1,0.0,0.0
12349,550215,Kagiso Rabada,UPPER_CUT,0,1,1,0.0,0.0
12350,555855,Harry Conway,PULL,0,1,1,0.0,0.0
12351,555850,Sam Hain,NO_SHOT,0,8,1,0.0,0.0
12352,554700,Nikhil Naik,PULL,0,3,1,0.0,0.0
12353,554700,Nikhil Naik,LEFT_ALONE,0,2,1,0.0,0.0
12354,375724,Kamrul Islam,DEFENDED,0,6,1,0.0,0.0
12355,572199,Ryan Higgins,PULL,0,1,1,0.0,0.0
12356,549947,Al-Amin,DEFENDED,0,12,1,0.0,0.0
12357,573170,Luke Wood,DEFENDED,0,9,2,0.0,0.0
12358,573170,Luke Wood,HOOK,0,2,1,0.0,0.0
12359,353431,Rob Taylor,LEG_GLANCE,0,1,1,0.0,0.0
12360,378496,Parvez Rasool,SLOG_SHOT,0,1,1,0.0,0.0
12361,549947,Al-Amin,LEFT_ALONE,0,3,1,0.0,0.0
12362,571911,Joe Clarke,DEFENDED,0,67,2,0.0,0.0
12363,572198,Nick Gubbins,BACK_DEFENCE,0,7,1,0.0,0.0
12364,354259,Azeem Rafiq,SWEEP,0,1,1,0.0,0.0
12365,573170,Luke Wood,SLOG_SWEEP,0,1,1,0.0,0.0
12366,573170,Luke Wood,SWEEP_SHOT,0,1,1,0.0,0.0
12367,549288,Ferisco Adams,DEFENDED,0,3,1,0.0,0.0
12368,580400,Khizar Hayat,SLOG_SHOT,0,1,1,0.0,0.0
12369,549288,Ferisco Adams,SQUARE_DRIVE,0,1,1,0.0,0.0
12370,547766,Jacob Duffy,STRAIGHT_DRIVE,0,1,1,0.0,0.0
12371,581379,Shai Hope,REVERSE_SWEEP,0,4,2,0.0,0.0
12372,574287,Chad Soper,UPPER_CUT,0,1,1,0.0,0.0
12373,360911,Varun Aaron,UPPER_CUT,0,1,1,0.0,0.0
12374,360911,Varun Aaron,SLOG_SHOT,0,1,1,0.0,0.0
12375,570241,Mattie McKiernan,BACK_DEFENCE,0,3,1,0.0,0.0
12376,550133,Mosaddek Hossain,SWEEP_SHOT,0,1,1,0.0,0.0
12377,360911,Varun Aaron,CUT_SHOT,0,4,1,0.0,0.0
12378,568276,Imam-ul-Haq,HOOK,0,2,2,0.0,0.0
12379,567645,Josh Shaw,PUSH_SHOT,0,1,1,0.0,0.0
12380,571703,Wellington Masakadza,DEFENDED,0,16,1,0.0,0.0
12381,359184,Tom Lewis,NO_SHOT,0,5,1,0.0,0.0
12382,359184,Tom Lewis,CUT_SHOT_ON_BACK_FOOT,0,3,1,0.0,0.0
12383,571707,Tyrone Kane,PULL_HOOK_ON_BACK_FOOT,0,2,1,0.0,0.0
12384,571707,Tyrone Kane,SLOG_SWEEP,0,1,1,0.0,0.0
12385,359649,Mohammed Aslam,DEFENDED,0,12,1,0.0,0.0
12386,570421,Will Rhodes,REVERSE_SWEEP,0,1,1,0.0,0.0
12387,570421,Will Rhodes,BACK_DEFENCE,0,9,1,0.0,0.0
12388,343548,Raza Hasan,PULL,0,1,1,0.0,0.0
12389,326462,Jason Floros,PULL,0,1,1,0.0,0.0
12390,326625,Cameron Boyce,SWEEP_SHOT,0,3,1,0.0,0.0
12391,633428,Mohammad Ghazanfar,CUT_SHOT,0,3,1,0.0,0.0
12392,633445,Hisham Shaikh,REVERSE_SWEEP,0,2,1,0.0,0.0
12393,633445,Hisham Shaikh,SLOG_SHOT,0,2,2,0.0,0.0
12394,380974,Sunzamul Islam,SLOG_SHOT,0,1,1,0.0,0.0
12395,533956,Rahmat Shah,CUT_SHOT,0,1,1,0.0,0.0
12396,638300,Brad Taylor,CUT_SHOT_ON_BACK_FOOT,0,2,1,0.0,0.0
12397,326017,Siddarth Kaul,SQUARE_DRIVE,0,2,1,0.0,0.0
12398,326017,Siddarth Kaul,STEERED,0,4,1,0.0,0.0
12399,633697,Shahrukh Quddus,ON_DRIVE,0,1,1,0.0,0.0
12400,631542,Rob Sayer,PULL_HOOK_ON_BACK_FOOT,0,1,1,0.0,0.0
